Name,Team,Conf,Class,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORTG,DRTG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,player_id
Julian Strawther,Gonzaga,WCC,JR,F,36,1123.0,5.2,11.1,0.468,2.2,5.4,0.405,3.0,5.7,0.527,0.566,2.9,3.6,0.792,0.8,5.5,6.2,1.3,0.8,0.4,1.5,2.6,15.3,117.4,103.5,19.7,0.602,0.484,0.325,3.0,19.6,11.7,6.7,1.4,1.5,12.9,20.6,3.2,1.6,4.8,0.165,4.5,0.5,5.0,strawju01
Julius Randle,Kentucky,SEC,FR,C,40,1233.0,4.9,9.8,0.5,0.1,0.5,0.167,4.8,9.3,0.516,0.504,5.1,7.2,0.706,3.5,6.9,10.4,1.4,0.5,0.8,2.5,3.0,15.0,111.2,96.7,24.5,0.566,0.046,0.737,13.4,24.7,19.2,10.0,1.0,2.6,18.7,26.2,3.5,2.4,5.9,0.191,4.9,1.4,6.3,randlju01
Justin Champagnie,Pittsburgh,ACC,SO,F,20,687.0,6.7,14.1,0.475,1.1,3.7,0.311,5.5,10.4,0.534,0.516,3.5,4.8,0.711,3.4,7.6,11.0,1.6,1.2,1.2,1.5,2.0,18.0,115.0,97.4,27.3,0.549,0.263,0.344,10.8,25.6,18.0,10.4,2.0,4.3,10.3,24.6,2.4,1.1,3.5,0.204,6.8,0.8,7.5,champju01
Justin Edwards,Kentucky,SEC,FR,F,32,687.0,3.3,6.8,0.486,1.0,2.7,0.365,2.3,4.2,0.564,0.557,1.2,1.5,0.776,1.2,2.2,3.4,0.9,0.9,0.2,0.8,4.1,8.8,117.2,109.0,16.2,0.582,0.39,0.225,6.4,10.4,8.6,6.9,2.2,1.1,11.9,18.0,1.5,0.6,2.1,0.121,1.9,-0.3,1.6,edwarju01
KJ Simpson,Colorado,P12,JR,G,37,1298.0,6.6,13.8,0.475,2.1,4.9,0.434,4.4,8.9,0.497,0.552,4.4,5.0,0.876,0.8,5.1,5.8,4.9,1.6,0.1,2.2,2.8,19.7,122.6,101.2,24.8,0.606,0.355,0.363,2.8,16.4,10.0,27.1,2.7,0.2,13.9,26.4,5.1,2.0,7.2,0.221,6.5,2.6,9.2,simpskj01
Kam Jones,Marquette,BE,SR,G,34,1149.0,7.8,16.2,0.483,1.9,6.1,0.311,5.9,10.1,0.586,0.541,1.7,2.6,0.648,0.6,3.8,4.5,5.9,1.4,0.3,1.9,2.6,19.2,118.1,101.7,24.5,0.551,0.374,0.16,2.1,13.6,7.6,38.1,2.4,0.9,11.1,29.2,3.9,1.9,5.8,0.202,6.8,2.5,9.3,joneska03
Karl-Anthony Towns,Kentucky,SEC,FR,C,39,824.0,3.7,6.6,0.566,0.1,0.2,0.25,3.7,6.4,0.577,0.57,2.8,3.4,0.813,2.4,4.3,6.7,1.1,0.5,2.3,1.4,5.6,10.3,122.7,77.3,31.4,0.627,0.031,0.523,14.1,22.2,18.5,11.5,1.4,11.4,16.6,24.2,3.5,2.9,6.4,0.311,6.3,6.8,13.1,townska01
Kawhi Leonard,San Diego St.,MWC,SO,C,34,1122.0,5.8,13.3,0.438,0.7,2.4,0.284,5.1,10.9,0.472,0.463,3.2,4.3,0.759,3.2,7.5,10.7,2.6,1.5,0.6,2.2,3.1,15.6,108.7,85.4,26.5,0.508,0.181,0.321,11.4,25.9,19.0,16.4,2.8,1.9,15.1,27.7,3.6,3.2,6.8,0.231,5.0,3.3,8.3,leonaka01
Keaton Wallace,UTSA,CUSA,SR,F,22,739.0,5.8,14.3,0.408,2.2,7.1,0.312,3.6,7.1,0.503,0.486,2.6,3.2,0.803,0.6,4.9,5.5,3.4,1.0,0.3,2.2,2.6,16.8,101.7,105.1,18.5,0.52,0.495,0.226,1.4,16.9,8.7,18.3,1.5,0.7,15.2,24.8,1.9,1.1,3.0,0.139,2.6,-0.8,1.8,wallake01
Keegan Murray,Iowa,B10,SO,F,35,1116.0,8.8,15.8,0.554,1.9,4.7,0.398,6.9,11.1,0.621,0.614,4.1,5.4,0.747,2.9,5.8,8.7,1.5,1.3,1.9,1.1,2.3,23.5,131.2,95.9,37.8,0.638,0.3,0.343,9.8,20.2,14.9,10.1,2.3,6.4,7.1,28.1,6.6,2.0,8.7,0.311,12.6,2.4,15.0,murrake02
Kel'el Ware,Indiana,B10,SO,C,30,963.0,6.3,10.7,0.588,0.6,1.3,0.425,5.7,9.3,0.611,0.614,2.8,4.5,0.634,2.1,7.8,9.9,1.5,0.6,1.9,1.6,2.5,15.9,117.2,101.2,25.0,0.623,0.125,0.419,8.0,26.1,17.5,9.9,1.1,6.5,12.7,22.1,2.7,1.5,4.2,0.175,5.6,2.5,8.1,wareke01
Keldon Johnson,Kentucky,SEC,FR,F,37,1136.0,4.6,10.1,0.461,1.2,3.2,0.381,3.4,6.9,0.498,0.521,2.9,4.2,0.703,1.3,4.5,5.9,1.6,0.8,0.2,1.6,2.9,13.5,112.9,97.2,18.5,0.557,0.316,0.416,5.5,16.5,11.3,10.6,1.5,0.6,14.5,21.7,2.9,2.0,4.9,0.171,3.5,2.2,5.7,johnske04
Kelly Olynyk,Gonzaga,WCC,JR,C,31,820.0,6.8,10.7,0.631,0.3,0.9,0.31,6.5,9.8,0.661,0.644,4.2,5.4,0.78,2.4,4.8,7.3,1.7,0.7,1.1,2.4,3.5,18.1,123.5,89.4,36.2,0.678,0.088,0.505,11.8,20.1,17.4,15.1,1.6,5.1,18.4,30.4,4.7,1.9,6.7,0.315,10.4,3.2,13.6,olynyke01
Kenrich Williams,TCU,B12,SR,F,32,1153.0,4.8,10.2,0.475,1.4,3.6,0.391,3.4,6.6,0.521,0.544,2.1,3.0,0.688,2.8,6.5,9.3,3.9,1.8,0.5,2.0,2.8,13.2,117.8,102.3,20.6,0.567,0.351,0.294,9.7,21.5,15.7,18.1,2.8,1.4,16.5,19.5,3.0,1.6,4.6,0.158,5.2,2.7,7.9,willike04
Kentavious Caldwell-Pope,Georgia,SEC,SO,F,32,1086.0,5.8,13.4,0.433,2.6,7.0,0.373,3.2,6.4,0.498,0.53,4.2,5.3,0.799,1.2,5.9,7.1,1.8,2.0,0.5,2.0,2.6,18.5,112.7,89.8,27.7,0.579,0.523,0.393,4.3,19.7,12.9,16.8,3.8,1.9,13.8,27.2,3.9,2.4,6.2,0.23,8.4,3.9,12.3,caldwke01
Keon Ellis,Alabama,SEC,SR,F,33,1021.0,3.7,8.4,0.439,2.0,5.5,0.366,1.7,2.9,0.579,0.559,2.7,3.1,0.881,1.9,4.2,6.1,1.8,1.9,0.6,1.6,3.4,12.1,122.1,101.1,19.9,0.614,0.658,0.363,6.4,14.5,10.5,10.2,3.4,1.9,16.4,16.8,2.9,1.3,4.2,0.165,5.3,3.1,8.4,elliske01
Keshad Johnson,Arizona,P12,SR,F,36,995.0,4.2,7.9,0.53,1.0,2.6,0.387,3.2,5.3,0.599,0.593,2.1,3.0,0.71,2.0,3.9,5.9,1.8,1.0,0.7,1.6,3.0,11.5,119.6,97.2,19.3,0.616,0.326,0.375,8.0,14.8,11.5,10.8,2.0,2.7,16.7,18.3,2.5,2.0,4.5,0.18,4.1,3.0,7.1,johnske10
Kevin Durant,Texas,Big 12,FR,F,35,1255.0,9.8,20.6,0.473,2.6,6.5,0.404,7.1,14.2,0.505,0.536,6.7,8.2,0.816,3.4,9.1,12.4,1.5,2.1,2.1,3.2,2.3,28.8,0.0,0.0,24.5,0.587,0.314,0.396,0.0,0.0,16.5,0.0,0.0,3.5,11.4,33.2,4.7,4.1,8.8,0.28,0.0,0.0,0.0,duranke01
Kevin Huerter,Maryland,B10,SO,F,31,1065.0,5.1,10.1,0.5,2.3,5.5,0.414,2.8,4.7,0.6,0.611,2.4,3.1,0.763,1.0,4.1,5.0,3.4,0.6,0.7,2.5,2.8,14.8,116.3,102.0,19.4,0.636,0.543,0.309,3.9,13.1,8.8,20.0,1.1,2.1,20.4,21.5,3.0,1.6,4.5,0.165,5.5,1.6,7.1,huertke01
Kevin Love,UCLA,P10,FR,F,38,1126.0,5.8,10.4,0.556,0.8,2.2,0.354,5.0,8.3,0.608,0.592,5.1,6.6,0.769,3.6,7.0,10.6,1.9,0.7,1.4,2.0,2.6,17.5,127.0,85.7,25.5,0.642,0.202,0.634,15.3,28.6,22.1,13.8,1.5,5.0,14.8,27.2,5.6,5.7,11.3,0.391,10.7,3.9,14.6,loveke01
Kevin McCullar Jr.,Kansas,B12,SR,F,25,856.0,6.0,13.4,0.449,1.5,4.5,0.339,4.5,9.0,0.504,0.506,4.6,5.7,0.81,0.8,5.2,6.0,4.1,1.5,0.4,2.5,2.3,18.3,107.5,100.1,21.1,0.564,0.334,0.423,2.8,15.7,10.1,21.8,2.4,1.1,15.1,27.1,2.0,1.6,3.6,0.161,3.9,2.3,6.2,mcculke01
Kevin Porter Jr.,USC,P12,FR,F,21,464.0,3.5,7.5,0.471,1.3,3.2,0.412,2.2,4.2,0.517,0.561,1.1,2.2,0.522,1.0,3.0,4.0,1.4,0.8,0.5,1.9,3.8,9.5,98.4,100.1,16.2,0.559,0.433,0.293,4.8,15.0,10.0,12.0,2.1,2.6,20.8,22.8,0.5,0.7,1.2,0.1,1.4,1.0,2.4,porteke02
Kevon Harris,Stephen F. Austin,Slnd,SR,F,28,819.0,5.4,11.6,0.465,2.0,4.7,0.424,3.4,6.9,0.492,0.551,5.0,6.4,0.788,1.4,4.3,5.7,2.1,1.5,0.3,3.5,3.4,17.5,109.2,90.8,22.4,0.609,0.401,0.551,5.3,18.0,11.6,14.2,2.8,0.9,23.0,26.8,2.7,2.2,4.9,0.214,3.8,1.0,4.8,harrike01
Kevon Looney,UCLA,P12,FR,C,36,1114.0,4.2,8.9,0.47,0.6,1.5,0.415,3.6,7.4,0.481,0.505,2.6,4.1,0.626,3.4,5.8,9.2,1.4,1.3,0.9,1.2,3.7,11.6,113.0,96.2,21.9,0.532,0.165,0.458,12.2,21.0,16.6,9.1,2.5,3.3,11.9,20.0,2.8,2.0,4.8,0.172,4.4,1.9,6.3,looneke01
Keyonte George,Baylor,B12,FR,G,33,946.0,4.7,12.5,0.376,2.3,6.9,0.338,2.4,5.6,0.424,0.47,3.6,4.5,0.793,1.0,3.2,4.2,2.8,1.1,0.2,2.9,3.0,15.3,102.7,103.5,17.8,0.523,0.553,0.364,4.2,13.6,8.8,20.0,2.3,0.7,19.8,29.8,1.8,1.1,2.9,0.125,4.2,0.4,4.7,georgke01
Khaman Maluach,Duke,ACC,FR,C,39,828.0,3.5,4.9,0.712,0.1,0.4,0.25,3.4,4.5,0.754,0.723,1.5,2.0,0.766,2.7,3.8,6.6,0.5,0.2,1.3,0.8,3.9,8.6,143.1,93.1,25.5,0.736,0.084,0.403,16.5,19.2,18.0,4.3,0.6,6.8,13.0,16.8,3.4,2.0,5.4,0.26,5.8,2.9,8.7,maluakh01
Khris Middleton,Texas A&M,B12,JR,F,19,552.0,5.1,12.3,0.41,1.0,3.9,0.257,4.1,8.4,0.481,0.451,2.1,2.7,0.75,1.4,3.7,5.1,2.2,0.9,0.3,2.2,2.7,13.2,96.0,96.8,18.9,0.483,0.313,0.222,5.7,15.8,11.0,19.0,2.1,1.1,16.5,28.6,0.7,0.9,1.6,0.114,3.9,1.5,5.4,middlkh01
Klay Thompson,Washington St.,P10,JR,G,34,1179.0,7.1,16.2,0.436,2.9,7.2,0.398,4.2,9.0,0.466,0.525,4.6,5.4,0.838,0.7,4.5,5.2,3.7,1.6,0.9,3.4,3.4,21.6,107.6,94.8,26.1,0.574,0.446,0.336,2.6,14.0,8.6,25.0,2.8,3.1,17.8,31.9,3.7,2.2,5.8,0.198,6.7,2.6,9.3,thompkl01
Kobe Brown,Missouri,SEC,SR,F,34,1004.0,5.7,10.3,0.553,1.5,3.3,0.455,4.2,7.0,0.598,0.625,2.9,3.7,0.792,1.8,4.6,6.4,2.5,1.5,0.4,1.6,3.3,15.8,125.6,103.2,27.0,0.655,0.319,0.356,7.3,18.3,12.8,16.7,2.8,1.9,13.6,23.5,4.1,1.2,5.3,0.213,7.3,0.7,8.1,brownko01
Kobe Sanders,Nevada,MWC,SR,G,33,1045.0,5.2,11.4,0.46,1.2,3.6,0.342,4.0,7.8,0.516,0.515,4.1,5.2,0.795,0.7,3.2,3.9,4.5,1.1,0.3,1.8,2.8,15.8,115.7,105.3,22.0,0.572,0.319,0.455,2.7,12.6,7.7,29.9,2.2,1.2,13.2,27.2,3.2,1.4,4.6,0.176,5.1,1.0,6.1,sandeko01
Koby Brea,Kentucky,SEC,SR,F,36,1010.0,4.1,8.7,0.47,2.6,5.9,0.435,1.5,2.8,0.545,0.618,0.9,1.0,0.914,0.3,2.9,3.2,1.3,0.5,0.3,0.5,1.9,11.6,128.9,111.2,16.1,0.636,0.684,0.112,1.1,10.9,6.2,8.0,0.9,1.3,6.2,14.9,2.5,0.8,3.3,0.131,5.3,0.7,6.0,breako01
Kon Knueppel,Duke,ACC,FR,F,39,1189.0,4.6,9.7,0.479,2.2,5.3,0.406,2.5,4.4,0.567,0.59,3.0,3.3,0.914,1.0,3.0,4.0,2.7,1.0,0.2,1.4,2.8,14.4,130.7,97.5,21.3,0.642,0.548,0.339,4.3,10.3,7.6,15.7,2.0,0.6,12.9,20.9,4.5,2.4,6.9,0.232,6.5,3.0,9.5,knuepko01
Kris Dunn,Providence,BE,JR,G,33,1088.0,5.6,12.5,0.448,1.3,3.4,0.372,4.3,9.0,0.477,0.499,4.0,5.8,0.695,1.1,4.2,5.3,6.2,2.5,0.6,3.5,3.4,16.4,103.6,93.9,23.3,0.541,0.275,0.462,3.5,14.8,9.0,41.8,4.3,1.9,20.9,29.3,2.2,2.3,4.5,0.166,4.5,5.0,9.6,dunnkr01
Kris Murray,Iowa,B10,JR,F,29,1009.0,7.5,15.7,0.476,2.3,6.8,0.335,5.2,8.9,0.583,0.548,3.0,4.1,0.729,2.8,5.2,7.9,2.0,1.0,1.2,1.5,2.4,20.2,118.5,104.5,25.9,0.572,0.432,0.259,8.5,17.8,12.9,11.7,1.7,3.4,9.5,25.6,3.6,1.1,4.7,0.187,7.9,0.1,8.0,murrakr01
Kyle Anderson,UCLA,P12,SO,F,36,1196.0,5.0,10.5,0.48,0.8,1.6,0.483,4.2,8.9,0.48,0.517,3.8,5.2,0.737,1.2,7.5,8.8,6.5,1.8,0.8,3.1,2.0,14.6,110.6,94.3,24.7,0.566,0.154,0.493,4.5,25.5,15.4,34.3,3.1,2.7,20.2,26.0,3.1,2.6,5.6,0.189,6.0,4.0,10.0,anderky01
Kyle Filipowski,Duke,ACC,SO,C,36,1095.0,6.1,12.1,0.506,1.1,3.1,0.348,5.0,9.0,0.56,0.551,3.1,4.6,0.671,2.2,6.0,8.2,2.8,1.2,1.5,2.1,4.0,16.4,114.5,93.5,26.0,0.575,0.257,0.384,8.6,22.6,16.0,18.4,2.3,5.2,14.9,27.7,3.4,2.5,6.0,0.217,6.0,4.1,10.1,filipky01
Kyle Kuzma,Utah,P12,JR,C,27,832.0,6.2,12.3,0.502,0.9,2.9,0.321,5.3,9.4,0.557,0.539,3.0,4.5,0.669,2.8,6.6,9.3,2.4,0.6,0.5,2.1,2.1,16.4,112.8,98.8,25.0,0.563,0.233,0.363,11.2,22.7,17.7,15.0,1.1,1.6,14.7,26.7,2.8,1.8,4.5,0.204,5.1,0.4,5.4,kuzmaky01
Kyle Lowry,Villanova,Big East,SO,G,33,967.0,4.8,10.4,0.466,0.3,0.7,0.444,4.5,9.6,0.468,0.482,5.0,6.4,0.786,2.5,3.4,5.9,5.0,3.2,0.3,2.9,3.9,15.0,0.0,0.0,24.5,0.56,0.072,0.614,0.0,0.0,8.3,25.9,0.0,0.6,17.8,20.4,1.9,3.1,4.9,0.204,0.0,0.0,0.0,lowryky01
Kyrie Irving,Duke,ACC,FR,G,11,303.0,5.0,9.5,0.529,1.6,3.5,0.462,3.4,5.9,0.569,0.615,5.8,6.5,0.901,0.5,2.8,3.4,4.3,1.5,0.5,2.5,3.0,17.5,130.5,91.7,32.5,0.697,0.375,0.683,2.3,10.6,6.7,29.8,3.0,1.8,18.6,27.2,1.8,0.6,2.4,0.32,9.5,4.4,13.9,irvinky01
Kyshawn George,Miami FL,ACC,FR,F,31,713.0,2.6,6.1,0.426,1.7,4.2,0.408,0.9,1.9,0.467,0.566,0.7,0.9,0.778,0.5,2.6,3.0,2.2,0.9,0.4,1.5,3.1,7.6,107.2,105.8,13.6,0.582,0.684,0.142,2.2,12.1,7.3,16.3,2.2,1.8,21.9,17.6,0.9,0.8,1.7,0.097,1.0,1.9,2.8,georgky01
LaMelo Ball,Hawks,Intl,FR,F,12,416.7,8.0,21.3,0.375,2.1,8.6,0.25,5.9,12.8,0.458,0.425,3.7,5.0,0.723,2.4,7.2,9.7,8.8,2.0,0.1,3.2,3.3,21.8,81.648,101.47,11.771,0.464,0.404,0.235,9.599,19.198,15.519,151.724,3.2,0.945,15.6,42.717,-0.143,1.147,1.004,0.096,2.292,1.276,3.568,ballla01
Lachlan Olbrich,UC Riverside,BW,FR,C,33,918.0,4.5,9.6,0.472,0.5,1.9,0.274,4.0,7.8,0.52,0.498,1.7,3.0,0.556,2.5,3.5,6.0,1.4,0.7,0.5,1.9,4.5,11.4,101.9,102.5,16.9,0.51,0.198,0.311,10.0,15.8,13.0,10.9,1.5,1.9,16.6,23.6,1.5,1.4,2.9,0.121,0.2,-0.3,-0.1,olbrila01
Landry Shamet,Wichita St.,Amer,SO,G,32,1015.0,4.8,9.8,0.489,2.6,5.9,0.442,2.2,3.9,0.56,0.622,2.7,3.2,0.825,0.4,2.8,3.2,5.2,0.7,0.2,2.1,2.4,14.9,127.5,104.9,21.4,0.655,0.603,0.327,1.6,9.7,5.8,28.8,1.3,0.7,17.9,21.0,3.8,1.1,4.9,0.195,7.3,0.4,7.7,shamela01
Larry Nance Jr.,Wyoming,MWC,SR,F,29,1012.0,6.1,12.0,0.507,0.5,1.4,0.341,5.6,10.6,0.529,0.527,3.9,5.0,0.785,1.4,5.8,7.2,2.5,1.2,1.2,2.3,2.6,16.1,106.3,91.7,25.3,0.577,0.117,0.415,6.2,20.5,14.1,19.7,2.3,4.3,15.9,27.9,2.8,2.6,5.4,0.199,3.6,2.8,6.4,nancela02
Lauri Markkanen,Arizona,P12,FR,F,37,1140.0,5.0,10.2,0.492,1.9,4.4,0.423,3.1,5.8,0.545,0.584,3.7,4.4,0.835,2.4,4.8,7.2,0.9,0.4,0.5,1.1,2.6,15.6,130.1,99.1,25.0,0.635,0.434,0.436,10.0,17.5,14.0,5.6,0.8,1.8,9.8,21.5,4.8,1.8,6.7,0.235,7.6,0.9,8.6,markkla01
Leonard Miller,GLI,Other,FR,F,24,733.0,8.5,15.4,0.556,0.8,2.6,0.327,7.7,12.8,0.602,0.583,1.9,2.4,0.792,3.8,9.1,13.0,1.9,1.1,1.0,1.8,2.9,21.2,120.0,118.0,22.3,0.645,0.166,0.153,11.7,27.9,19.8,8.7,1.5,2.5,9.7,22.5,0.9,0.8,1.7,0.113,0.0,0.0,0.0,millele01
Liam McNeeley,Connecticut,BE,FR,F,27,867.0,4.4,11.5,0.381,1.7,5.4,0.317,2.7,6.1,0.436,0.455,4.1,4.7,0.866,0.9,5.0,6.0,2.3,0.6,0.2,1.9,2.5,14.5,109.5,105.6,16.1,0.529,0.468,0.41,3.7,18.7,11.5,13.1,1.1,0.8,14.8,24.2,1.8,1.1,2.9,0.132,2.1,0.0,2.1,mcneeli01
Lindy Waters III,Oklahoma St.,B12,SR,F,31,981.0,3.6,9.4,0.381,1.3,4.0,0.317,2.3,5.4,0.429,0.448,2.1,2.6,0.825,0.5,3.6,4.2,2.4,1.2,0.1,1.6,2.9,10.5,100.2,97.8,13.4,0.497,0.423,0.275,1.9,12.8,7.5,15.8,2.2,0.3,15.6,19.1,1.2,1.5,2.6,0.107,1.1,2.0,3.1,waterli01
Lonzo Ball,UCLA,P12,FR,G,36,1262.0,5.2,9.5,0.551,2.2,5.4,0.412,3.0,4.1,0.732,0.668,1.8,2.7,0.673,0.9,5.1,6.0,7.6,1.8,0.8,2.5,2.1,14.6,129.4,99.8,24.7,0.673,0.566,0.286,3.2,14.3,9.3,31.4,2.8,2.1,18.9,20.1,4.8,2.0,6.8,0.214,7.6,3.4,11.0,balllo01
Luguentz Dort,Arizona St.,P12,FR,G,34,1073.0,5.1,12.6,0.405,1.6,5.2,0.307,3.5,7.5,0.472,0.467,4.3,6.1,0.7,1.3,3.0,4.3,2.3,1.5,0.2,2.9,3.8,16.1,98.9,100.2,16.5,0.518,0.409,0.481,4.5,10.0,7.3,15.0,2.7,0.8,18.7,27.1,1.5,1.6,3.1,0.115,1.2,1.1,2.3,dortlu01
Luka Garza,Iowa,B10,SR,C,31,981.0,9.1,16.4,0.553,1.4,3.2,0.44,7.6,13.2,0.581,0.596,4.5,6.4,0.709,3.0,5.7,8.7,1.7,0.7,1.6,1.5,2.9,24.1,124.0,99.7,35.6,0.62,0.197,0.392,10.4,18.2,14.6,12.1,1.2,5.2,8.9,30.4,5.5,1.4,6.9,0.282,11.0,1.4,12.5,garzalu01
Luke Kennard,Duke,ACC,SO,F,37,1314.0,6.4,13.1,0.489,2.4,5.4,0.438,4.0,7.7,0.525,0.579,4.3,5.1,0.856,1.2,3.9,5.1,2.5,0.8,0.4,1.6,2.5,19.5,127.3,103.2,24.4,0.629,0.414,0.386,3.9,12.1,8.2,13.6,1.4,0.9,11.2,23.0,5.5,1.6,7.1,0.217,8.0,1.4,9.3,kennalu01
Luke Kornet,Vanderbilt,SEC,SR,C,35,1101.0,4.1,10.2,0.406,1.5,4.6,0.327,2.6,5.6,0.472,0.48,3.4,4.0,0.857,1.5,4.7,6.2,1.2,0.5,2.0,1.3,2.9,13.2,109.9,98.3,20.0,0.547,0.454,0.392,5.9,16.6,11.5,8.5,1.0,6.7,11.2,21.9,2.4,1.9,4.3,0.155,3.8,3.2,7.0,kornelu01
